idComercializacion,CodigoCotizacion,ClienteId,Cliente,LiderComercial,FechaInicio,ValorVenta,ValorCotizacion,NumeroEstados,EsSENCE
21788,CAL218638-1,1697,Roccflex Servicios Integrales En Termofusion Ltda.,ngalvan@insecap.cl,05/12/2024,802600,802600,2,0
21511,ANT218639-2,405,FCAB,mcarvajal@insecap.cl,19/11/2024,360000,360000,2,0
21208,CAL218640-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,05/11/2024,196000,196000,2,0
21210,CAL218641-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,05/11/2024,196000,196000,2,0
21209,CAL218642-2,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,06/11/2024,450000,450000,2,0
21212,CAL218643-1,246,METSO,kriquelme@insecap.cl,05/11/2024,75000,75000,2,0
21213,CAL218644,246,METSO,kriquelme@insecap.cl,05/11/2024,75000,75000,2,0
21215,CAL218318-1,770,ARAMARK SERVICIOS MINEROS Y REMOTOS LIMITADA,mcarvajal@insecap.cl,07/11/2024,600000,600000,2,0
21261,ANT218647-1,464,Comercializadora Fourthane Ltda.,chervera@insecap.cl,06/11/2024,100000,100000,2,0
21262,ANT218648,464,Comercializadora Fourthane Ltda.,chervera@insecap.cl,06/11/2024,100000,100000,2,0
21217,ANT218649,134,CONYMET,chervera@insecap.cl,05/11/2024,40000,40000,2,0
21218,CAL218651-2,494,VECCHIOLA,kriquelme@insecap.cl,06/11/2024,120000,120000,2,0
21269,CAL218652,494,VECCHIOLA,kriquelme@insecap.cl,13/11/2024,120000,120000,2,0
21229,ANT218653,695,L&H INDUSTRIAL CHILE,mcarvajal@insecap.cl,18/11/2024,621000,621000,2,0
21230,CAL218654-2,670,Ingeniería Fibercom Limitada,mcarvajal@insecap.cl,07/11/2024,440000,440000,2,0
22283,CAL218655,934,EPIROC CHILE,kriquelme@insecap.cl,30/12/2024,344000,344000,2,0
21286,ANT218656-1,181,GUIÑEZ INGENIERIA LTDA,kriquelme@insecap.cl,07/11/2024,35000,35000,2,0
21224,ANT218657-1,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,06/11/2024,600000,600000,2,0
21225,ANT218658-1,548,Metso Industrial Services SpA,kriquelme@insecap.cl,05/11/2024,140000,140000,2,0
21226,CAL218659-1,200,ICV,kriquelme@insecap.cl,06/11/2024,30000,30000,3,1
21524,ANT218660-3,282,Syncore Montajes Industriales,kriquelme@insecap.cl,19/11/2024,150000,150000,2,0
21241,ANT218662-3,695,L&H INDUSTRIAL CHILE,mcarvajal@insecap.cl,25/11/2024,1020000,1020000,2,0
21235,ANT218664,1028,SANDVIK CHLE ,chervera@insecap.cl,19/11/2024,783300,783300,2,0
21251,ANT218669-1,259,MPM,chervera@insecap.cl,07/11/2024,553000,553000,2,0
21234,ANT218670,834,TTM CHILE S.A.,chervera@insecap.cl,07/11/2024,396000,396000,2,0
21236,SPD218671-2,739,SIERRA GORDA  SCM,chervera@insecap.cl,07/11/2024,667000,667000,2,0
21237,SPD218672-1,739,SIERRA GORDA  SCM,chervera@insecap.cl,14/11/2024,667000,667000,2,0
21321,ANT218676-2,998,STN,chervera@insecap.cl,12/11/2024,500000,500000,2,0
21307,CAL218681,513,HEXAGON MINING,kriquelme@insecap.cl,07/11/2024,40000,40000,2,0
21306,CAL218682,513,HEXAGON MINING,kriquelme@insecap.cl,07/11/2024,40000,40000,2,0
21242,ANT218683-1,386,AKASA SPA,chervera@insecap.cl,06/11/2024,225000,225000,2,0
21260,ANT218684-1,966,TUNNING INGENIERIA SPA,chervera@insecap.cl,06/11/2024,60000,60000,2,0
21284,CAL218687-1,200,ICV,kriquelme@insecap.cl,09/11/2024,180000,180000,3,1
21285,CAL218688-1,200,ICV,kriquelme@insecap.cl,09/11/2024,180000,180000,3,1
21245,ANT218689-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,08/11/2024,860000,860000,2,0
21246,ANT218690-1,273,PARTICULAR,ngalvan@insecap.cl,07/11/2024,120000,120000,2,0
21247,SPD218692-2,739,SIERRA GORDA  SCM,chervera@insecap.cl,07/11/2024,1209000,1209000,2,0
21303,ANT218694-2,533,DL&C,chervera@insecap.cl,11/11/2024,300000,300000,2,0
21314,CAL218695-1,137,CUMMINS,kriquelme@insecap.cl,14/11/2024,680000,680000,2,0
21313,CAL218697-2,308,Sgs Chile Limitada,kriquelme@insecap.cl,12/11/2024,416584,416584,2,0
21250,CAL218701,198,ICL,kriquelme@insecap.cl,14/11/2024,720000,720000,2,0
21252,CAL218702-1,198,ICL,kriquelme@insecap.cl,20/11/2024,600000,600000,4,0
21254,CAL218703-2,198,ICL,kriquelme@insecap.cl,21/11/2024,840000,840000,2,0
21253,ANT218704,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,06/11/2024,150000,150000,2,0
21293,ANT218705-1,259,MPM,chervera@insecap.cl,09/11/2024,203500,203500,2,0
21292,ANT218706-1,259,MPM,chervera@insecap.cl,08/11/2024,203500,203500,2,0
21295,ANT218708,259,MPM,chervera@insecap.cl,09/11/2024,203500,203500,3,0
21290,ANT218709-1,259,MPM,chervera@insecap.cl,08/11/2024,203500,203500,2,0
21294,ANT218710-1,259,MPM,chervera@insecap.cl,09/11/2024,203500,203500,2,0
21310,CAL218711-2,193,HIGH VOLTAGE LTDA,kriquelme@insecap.cl,07/11/2024,1620000,1620000,4,0
21255,SPD218712-4,739,SIERRA GORDA  SCM,chervera@insecap.cl,07/11/2024,1199000,1199000,2,0
21256,SPD218714-1,739,SIERRA GORDA  SCM,chervera@insecap.cl,14/11/2024,1370000,1370000,2,0
21687,ANT218716-2,148,DTSA,chervera@insecap.cl,28/11/2024,656800,656800,2,0
21432,STG218717-1,148,DTSA,chervera@insecap.cl,19/11/2024,1167400,1167400,2,0
21258,ANT218718-1,930,WORLD CLASS,chervera@insecap.cl,06/11/2024,135000,135000,2,0
21257,CAL218719-2,930,WORLD CLASS,chervera@insecap.cl,06/11/2024,135000,135000,2,0
21785,ANT218721-1,153,ECORA,chervera@insecap.cl,29/11/2024,60000,60000,2,0
21786,ANT218722-1,153,ECORA,chervera@insecap.cl,29/11/2024,60000,60000,2,0
21787,ANT218723-1,153,ECORA,chervera@insecap.cl,29/11/2024,60000,60000,2,0
21790,ANT218724-2,153,ECORA,chervera@insecap.cl,29/11/2024,60000,60000,2,0
21791,ANT218725-1,153,ECORA,chervera@insecap.cl,29/11/2024,60000,60000,2,0
21792,ANT218726-1,153,ECORA,chervera@insecap.cl,29/11/2024,60000,60000,2,0
21793,ANT218727-1,153,ECORA,chervera@insecap.cl,29/11/2024,60000,60000,2,0
21263,ANT218728-1,386,AKASA SPA,chervera@insecap.cl,05/11/2024,180000,180000,2,0
21267,CAL218729,1156,Skill Group Spa ,kriquelme@insecap.cl,14/11/2024,24835,24835,2,0
21268,CAL218730,1156,Skill Group Spa ,kriquelme@insecap.cl,14/11/2024,42830,42830,2,0
21542,CAL218731-8,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,19/11/2024,780000,780000,2,0
21541,CAL218732-5,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,19/11/2024,131000,131000,2,0
21272,CAL218733-1,200,ICV,kriquelme@insecap.cl,08/11/2024,90000,90000,5,1
21274,CAL218734-3,482,SOTRASER S.A,mcarvajal@insecap.cl,07/11/2024,175000,175000,2,0
21399,CAL218735-3,227,KONECRANES,kriquelme@insecap.cl,13/11/2024,120000,120000,2,0
21402,CAL218736-4,227,KONECRANES,kriquelme@insecap.cl,13/11/2024,90000,90000,2,0
21357,CAL218737-1,822,LUAGHER SPA,kriquelme@insecap.cl,15/11/2024,378392,378392,2,0
21744,ANT218738-5,273,PARTICULAR,ngalvan@insecap.cl,02/12/2024,1418182,1418182,2,0
21658,CAL218741-1,131,CONTITECH CHILE S.A,kriquelme@insecap.cl,25/11/2024,321000,321000,2,0
21287,CAL218742-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,08/11/2024,420000,420000,2,0
21288,CAL218743-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,08/11/2024,280000,280000,2,0
21297,CAL218744-2,856,CONSORCIO VOB,mcarvajal@insecap.cl,09/11/2024,280000,280000,2,0
21298,CAL218745-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,11/11/2024,120000,120000,3,0
21326,CAL218746,856,CONSORCIO VOB,mcarvajal@insecap.cl,09/11/2024,280000,280000,2,0
21299,CAL218747-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,11/11/2024,380000,380000,2,0
21300,CAL218748,856,CONSORCIO VOB,mcarvajal@insecap.cl,12/11/2024,300000,300000,2,0
21301,CAL218749,856,CONSORCIO VOB,mcarvajal@insecap.cl,12/11/2024,300000,300000,2,0
21302,CAL218750,856,CONSORCIO VOB,mcarvajal@insecap.cl,13/11/2024,350000,350000,2,0
21304,CAL218751-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,14/11/2024,350000,350000,2,0
21305,CAL218752,856,CONSORCIO VOB,mcarvajal@insecap.cl,15/11/2024,350000,350000,2,0
21677,CAL218753-1,226,KOMATSU CHILE S.A,mcarvajal@insecap.cl,29/11/2024,200000,200000,2,0
21678,CAL218754-3,226,KOMATSU CHILE S.A,mcarvajal@insecap.cl,01/12/2024,760000,760000,2,0
21681,CAL218755-2,226,KOMATSU CHILE S.A,mcarvajal@insecap.cl,29/11/2024,200000,200000,2,0
21679,CAL218756-3,226,KOMATSU CHILE S.A,mcarvajal@insecap.cl,29/11/2024,95000,95000,2,0
21276,ANT218757-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,07/11/2024,28000,28000,2,0
21277,CAL218758-2,283,PYC,kriquelme@insecap.cl,07/11/2024,240000,240000,2,0
21291,CAL218760-1,970,ICEM S.A,mcarvajal@insecap.cl,08/11/2024,220000,220000,2,0
21280,CAL218761-3,227,KONECRANES,kriquelme@insecap.cl,11/11/2024,330000,330000,2,0
21398,CAL218764-3,283,PYC,kriquelme@insecap.cl,22/11/2024,172000,172000,2,0
21289,ANT218765,405,FCAB,mcarvajal@insecap.cl,11/11/2024,480000,480000,2,0
21320,ANT218766-8,753,FAM AMERICA LATINA MAQUINARIAS LIMITADA,chervera@insecap.cl,12/11/2024,272000,272000,2,0
21373,ANT218767-4,386,AKASA SPA,chervera@insecap.cl,11/11/2024,135000,135000,2,0
21372,ANT218768-2,386,AKASA SPA,chervera@insecap.cl,11/11/2024,180000,180000,2,0
21374,ANT218769-2,386,AKASA SPA,chervera@insecap.cl,11/11/2024,90000,90000,2,0
21296,ANT218770-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,08/11/2024,650000,650000,2,0
21754,STG218771-5,1735,Islacoop,chervera@insecap.cl,10/12/2024,1142800,1142800,3,1
22009,CAL218778-1,103,BUREAU VERITAS CHILE S A,kriquelme@insecap.cl,17/12/2024,180000,180000,2,0
21312,ANT218779-1,1709,GUZMAN Y LARRAIN VIVIENDAS ECONOMICAS SPA ,kriquelme@insecap.cl,09/11/2024,264000,264000,2,0
21985,CAL218780-2,246,METSO,kriquelme@insecap.cl,11/12/2024,75000,75000,2,0
21315,CAL218782-1,991,LABORCE,mcarvajal@insecap.cl,11/11/2024,340000,340000,2,0
21351,CAL218783-2,1103,XEL XERVICES,mcarvajal@insecap.cl,14/11/2024,250000,250000,2,0
21316,ADI218784-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,11/11/2024,24147200,24147200,2,0
21317,CAL218785-2,282,Syncore Montajes Industriales,kriquelme@insecap.cl,11/11/2024,12073600,12073600,2,0
21318,CAL218787-2,451,INGEAP,mcarvajal@insecap.cl,08/11/2024,70000,70000,2,0
21319,CAL218788-1,451,INGEAP,mcarvajal@insecap.cl,08/11/2024,35000,35000,2,0
21332,CAL218791-3,856,CONSORCIO VOB,mcarvajal@insecap.cl,11/11/2024,396000,396000,2,0
21333,CAL218792,856,CONSORCIO VOB,mcarvajal@insecap.cl,13/11/2024,396000,396000,2,0
21349,ANT218793-1,386,AKASA SPA,chervera@insecap.cl,08/11/2024,90000,90000,2,0
21348,ANT218794-1,386,AKASA SPA,chervera@insecap.cl,08/11/2024,90000,90000,2,0
21347,ANT218795-1,386,AKASA SPA,chervera@insecap.cl,08/11/2024,90000,90000,2,0
21346,ANT218796-1,386,AKASA SPA,chervera@insecap.cl,08/11/2024,90000,90000,2,0
21345,ANT218797-1,386,AKASA SPA,chervera@insecap.cl,08/11/2024,90000,90000,2,0
21340,ANT218801-6,1711,Ingeniería Y Construcción Ironservice Spa.,chervera@insecap.cl,09/11/2024,227529,227529,2,0
21336,CAL218802-1,970,ICEM S.A,mcarvajal@insecap.cl,11/11/2024,240000,240000,2,0
21323,ANT218024,282,Syncore Montajes Industriales,kriquelme@insecap.cl,08/11/2024,40000,40000,2,0
21324,ANT218803-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,09/11/2024,210000,210000,2,0
21325,ANT218804,282,Syncore Montajes Industriales,kriquelme@insecap.cl,09/11/2024,252000,252000,2,0
21327,CAL218805,856,CONSORCIO VOB,mcarvajal@insecap.cl,09/11/2024,280000,280000,2,0
21328,ANT218806-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,09/11/2024,84000,84000,2,0
21329,CAL218807,856,CONSORCIO VOB,mcarvajal@insecap.cl,11/11/2024,235000,235000,2,0
21330,CAL218808-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,09/11/2024,336000,336000,2,0
21331,ANT218809,282,Syncore Montajes Industriales,kriquelme@insecap.cl,09/11/2024,28000,28000,2,0
21334,ANT218810-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,09/11/2024,476000,476000,2,0
21335,ANT218811-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,09/11/2024,224000,224000,2,0
21337,CAL218812-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,09/11/2024,504000,504000,2,0
21339,ANT218816-2,1711,Ingeniería Y Construcción Ironservice Spa.,chervera@insecap.cl,09/11/2024,213971,213971,2,0
21338,ANT218817,1693,Lo Valledor (administradora De Mercado Spa),chervera@insecap.cl,18/11/2024,1000000,1000000,2,0
21341,ANT218818-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,08/11/2024,255000,255000,2,0
21342,ANT218819,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,08/11/2024,85000,85000,2,0
21343,ANT218820-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,08/11/2024,300000,300000,2,0
21344,ANT218821-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,08/11/2024,255000,255000,2,0
21350,CAL218827-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,11/11/2024,360000,360000,2,0
21355,ANT218832-3,205,INGEMETAL,ngalvan@insecap.cl,13/11/2024,627000,627000,2,0
21354,ANT218833-6,205,INGEMETAL,ngalvan@insecap.cl,13/11/2024,838902,838902,4,0
21377,ANT218834-1,405,FCAB,mcarvajal@insecap.cl,15/11/2024,260000,260000,2,0
21364,ANT218836-2,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,12/11/2024,120000,120000,2,0
21365,ANT218837,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,12/11/2024,50000,50000,2,0
21356,ANT218838-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,11/11/2024,700000,700000,2,0
21675,CAL218839-5,273,PARTICULAR,mcarvajal@insecap.cl,27/11/2024,840000,840000,2,0
21519,CAL218840-2,1713,Techla Chile Spa ,mcarvajal@insecap.cl,19/11/2024,230000,230000,3,0
21358,ANT218841-1,521,KDM INDUSTRIAL S.A.,kriquelme@insecap.cl,14/11/2024,1425000,1425000,2,0
21359,CAL218842-1,521,KDM INDUSTRIAL S.A.,kriquelme@insecap.cl,14/11/2024,946250,946250,2,0
21360,CAL218846-3,1132,Empresa de Servicios Misckanti Limitada,mcarvajal@insecap.cl,13/11/2024,714000,714000,2,0
21361,CAL218849,856,CONSORCIO VOB,mcarvajal@insecap.cl,12/11/2024,370000,370000,2,0
21422,ANT218855-1,1277,EMPRESA DE TRANSPORTES TRANSVIP SPA,mcarvajal@insecap.cl,15/11/2024,444000,444000,2,0
21362,ANT218857,282,Syncore Montajes Industriales,kriquelme@insecap.cl,11/11/2024,50000,50000,2,0
21363,ANT218858-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,11/11/2024,30000,30000,2,0
22040,CAL218864-5,251,MINERA SPENCE S.A.,chervera@insecap.cl,18/12/2024,1692000,1692000,2,0
21366,CAL218865-1,136,CORPORACION MUNICIPAL DE DESARROLLO SOCIAL DE CALAMA,kriquelme@insecap.cl,11/11/2024,90000,90000,2,0
21610,ANT218866-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,25/11/2024,235000,235000,3,0
21371,ANT218868-1,386,AKASA SPA,chervera@insecap.cl,11/11/2024,180000,180000,2,0
21370,ANT218869-1,386,AKASA SPA,chervera@insecap.cl,11/11/2024,180000,180000,2,0
21369,ANT218870-1,386,AKASA SPA,chervera@insecap.cl,11/11/2024,180000,180000,2,0
21368,ANT218871-1,386,AKASA SPA,chervera@insecap.cl,11/11/2024,180000,180000,2,0
21367,ANT218872-1,386,AKASA SPA,chervera@insecap.cl,11/11/2024,180000,180000,2,0
21614,ANT218886-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,26/11/2024,525000,525000,2,0
21611,ANT218887-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,25/11/2024,235000,235000,2,0
21379,CAL218892-3,690,Codelco,kriquelme@insecap.cl,13/11/2024,1306802,1306802,2,0
21380,CAL218893-2,690,Codelco,kriquelme@insecap.cl,18/11/2024,1662647,1662647,2,0
21381,CAL218894-2,690,Codelco,kriquelme@insecap.cl,20/11/2024,1588235,1588235,2,0
21382,CAL218895-1,690,Codelco,kriquelme@insecap.cl,25/11/2024,1332600,1332600,2,0
21390,CAL218897,513,HEXAGON MINING,kriquelme@insecap.cl,12/11/2024,40000,40000,2,0
21391,CAL218898,513,HEXAGON MINING,kriquelme@insecap.cl,12/11/2024,40000,40000,2,0
21460,CAL218899-5,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,15/11/2024,560000,560000,2,0
21461,CAL218900-4,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,15/11/2024,560000,560000,2,0
21474,CAL218901-2,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,15/11/2024,480000,480000,2,0
21475,CAL218902-4,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,15/11/2024,880000,880000,2,0
21476,CAL218903-3,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,15/11/2024,880000,880000,2,0
21503,CAL218904,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,18/11/2024,50000,50000,2,0
21504,CAL218905-2,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,18/11/2024,300000,300000,2,0
21388,ANT218909-1,386,AKASA SPA,chervera@insecap.cl,12/11/2024,135000,135000,2,0
21400,CAL218910-1,184,H-E PARTS INTERNATIONAL CHILE SPA,chervera@insecap.cl,15/11/2024,385200,385200,3,1
21383,ANT218913,232,LIEBHERR,kriquelme@insecap.cl,14/11/2024,375640,375640,2,0
21389,CAL218914-1,283,PYC,kriquelme@insecap.cl,12/11/2024,200000,200000,2,0
21659,CAL218915-2,690,Codelco,kriquelme@insecap.cl,27/11/2024,1050200,1050200,2,0
22241,CAL218918,822,LUAGHER SPA,kriquelme@insecap.cl,26/12/2024,40000,40000,2,0
21515,ANT218919-6,753,FAM AMERICA LATINA MAQUINARIAS LIMITADA,chervera@insecap.cl,19/11/2024,503880,503880,2,0
21848,ANT218920-3,953,WORLEY INGENIERÍA Y CONSTRUCCIÓN S.A.,chervera@insecap.cl,03/12/2024,180000,180000,2,0
21847,ANT218921-5,953,WORLEY INGENIERÍA Y CONSTRUCCIÓN S.A.,chervera@insecap.cl,03/12/2024,210000,210000,2,0
21849,ANT218922-2,953,WORLEY INGENIERÍA Y CONSTRUCCIÓN S.A.,chervera@insecap.cl,03/12/2024,90000,90000,2,0
21473,CAL218917-5,683,Minera Lomas Bayas,ngalvan@insecap.cl,20/11/2024,821576,821576,2,0
21448,ANT218925-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,15/11/2024,120000,120000,2,0
21447,ANT218926-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,14/11/2024,50000,50000,2,0
21384,ANT218927-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,14/11/2024,840000,840000,2,0
21385,ANT218928-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,14/11/2024,1232000,1232000,2,0
21386,ANT218929-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,14/11/2024,280000,280000,2,0
21387,CAL218930-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,14/11/2024,1512000,1512000,2,0
21394,ANT218931-2,1716,Comercializadora Revant Spa,chervera@insecap.cl,13/11/2024,315000,315000,2,0
21507,ANT218932-4,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,05/12/2024,395000,395000,2,0
21506,ANT218933-2,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,06/12/2024,437000,437000,2,0
21505,ANT218934-4,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,06/12/2024,415000,415000,2,0
21401,ANT218935-1,259,MPM,chervera@insecap.cl,14/11/2024,229500,229500,2,0
21410,ANT218936-1,259,MPM,chervera@insecap.cl,14/11/2024,227500,227500,2,0
21412,ANT218937-1,259,MPM,chervera@insecap.cl,14/11/2024,229500,229500,2,0
21886,CAL218938-6,340,TECNOLOGIAS COBRA LIMITADA,mcarvajal@insecap.cl,05/12/2024,800000,800000,2,0
21887,CAL218939-1,340,TECNOLOGIAS COBRA LIMITADA,mcarvajal@insecap.cl,05/12/2024,882000,882000,2,0
21413,ANT218941-1,259,MPM,chervera@insecap.cl,14/11/2024,203500,203500,2,0
21411,ANT218942-1,259,MPM,chervera@insecap.cl,14/11/2024,203500,203500,2,0
21543,CAL218943-2,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,19/11/2024,250000,250000,2,0
21544,CAL218944-6,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,19/11/2024,1000000,1000000,2,0
21547,CAL218945-6,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,19/11/2024,1300000,1300000,2,0
21392,ANT218949-3,282,Syncore Montajes Industriales,kriquelme@insecap.cl,15/11/2024,1000000,1000000,2,0
21550,CAL218950-2,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,19/11/2024,500000,500000,2,0
21393,ANT218951-1,1028,SANDVIK CHLE ,chervera@insecap.cl,18/11/2024,379400,379400,2,0
21551,CAL218952-6,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,19/11/2024,1600000,1600000,2,0
21549,CAL218954-6,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,19/11/2024,630000,630000,2,0
21548,CAL218955,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,19/11/2024,400000,400000,2,0
21513,CAL218959-4,513,HEXAGON MINING,kriquelme@insecap.cl,18/11/2024,276000,276000,2,0
21396,CAL218960-1,246,METSO,kriquelme@insecap.cl,13/11/2024,75000,75000,2,0
21397,CAL218961-1,246,METSO,kriquelme@insecap.cl,13/11/2024,75000,75000,2,0
21514,CAL218962,513,HEXAGON MINING,kriquelme@insecap.cl,18/11/2024,120000,120000,2,0
21405,ANT218967,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,14/11/2024,240000,240000,2,0
21404,ANT218968-2,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,14/11/2024,240000,240000,2,0
21403,ANT218969-1,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,14/11/2024,120000,120000,2,0
21407,ANT218971,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,15/11/2024,100000,100000,2,0
21406,ANT218973,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,15/11/2024,235000,235000,2,0
21437,ANT218974-3,412,THIESS CHILE SPA,chervera@insecap.cl,15/11/2024,245600,245600,3,1
21409,ANT218976-1,386,AKASA SPA,chervera@insecap.cl,13/11/2024,1035000,1035000,2,0
21602,CAL218975-1,1718,Sunwork,mcarvajal@insecap.cl,22/11/2024,302000,302000,2,0
21463,ANT218978-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,15/11/2024,85000,85000,2,0
21464,ANT218979-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,15/11/2024,85000,85000,2,0
21466,ANT218980,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,15/11/2024,60000,60000,2,0
21846,ANT218981-2,286,REMA TIP-TOP,chervera@insecap.cl,03/12/2024,320000,320000,2,0
21421,ANT218983-1,309,SGS MINERALS S.A.,chervera@insecap.cl,12/11/2024,120000,120000,2,0
21420,ANT218984-2,309,SGS MINERALS S.A.,chervera@insecap.cl,12/11/2024,120000,120000,2,0
21419,ANT218985-1,309,SGS MINERALS S.A.,chervera@insecap.cl,12/11/2024,120000,120000,2,0
21418,ANT218986-1,309,SGS MINERALS S.A.,chervera@insecap.cl,11/11/2024,120000,120000,2,0
21417,ANT218987,309,SGS MINERALS S.A.,chervera@insecap.cl,11/11/2024,120000,120000,2,0
21416,ANT218988,309,SGS MINERALS S.A.,chervera@insecap.cl,13/11/2024,120000,120000,2,0
21415,ANT218990-1,386,AKASA SPA,chervera@insecap.cl,13/11/2024,45000,45000,2,0
21414,ANT218991-1,386,AKASA SPA,chervera@insecap.cl,13/11/2024,45000,45000,2,0
21424,CAL218992-4,494,VECCHIOLA,kriquelme@insecap.cl,15/11/2024,475200,475200,2,0
21423,CAL218995-1,770,ARAMARK SERVICIOS MINEROS Y REMOTOS LIMITADA,mcarvajal@insecap.cl,23/11/2024,648000,648000,2,0
21425,CAL218997-1,770,ARAMARK SERVICIOS MINEROS Y REMOTOS LIMITADA,mcarvajal@insecap.cl,03/12/2024,648000,648000,2,0
21427,CAL218998-1,770,ARAMARK SERVICIOS MINEROS Y REMOTOS LIMITADA,mcarvajal@insecap.cl,07/12/2024,648000,648000,2,0
21426,CAL218999,494,VECCHIOLA,kriquelme@insecap.cl,16/11/2024,400000,400000,2,0
21488,ANT219000-3,232,LIEBHERR,kriquelme@insecap.cl,20/11/2024,424000,424000,2,0
21502,ANT219001-2,964,FLUITEK MARCO SPA,mcarvajal@insecap.cl,18/11/2024,371880,371880,2,0
21479,CAL219002-4,246,METSO,kriquelme@insecap.cl,15/11/2024,252000,252000,2,0
21481,CAL219003-2,246,METSO,kriquelme@insecap.cl,15/11/2024,252000,252000,2,0
21428,ANT219004-1,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,14/11/2024,360000,360000,3,0
21534,ANT219006-3,421,CONSTRUCTORA BAICAL,chervera@insecap.cl,21/11/2024,895202,895202,2,0
21472,ANT219008-3,421,CONSTRUCTORA BAICAL,chervera@insecap.cl,17/11/2024,910395,910395,2,0
21446,ANT219007-1,386,AKASA SPA,chervera@insecap.cl,14/11/2024,816000,816000,2,0
21431,ANT219009,533,DL&C,chervera@insecap.cl,14/11/2024,30000,30000,2,0
21430,ANT219010,533,DL&C,chervera@insecap.cl,14/11/2024,30000,30000,2,0
21429,ANT219012,533,DL&C,chervera@insecap.cl,14/11/2024,30000,30000,2,0
21435,CAL219015-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,15/11/2024,450000,450000,2,0
21757,ANT219018-1,1698,Promec Chile Spa,ngalvan@insecap.cl,15/12/2024,239500,239500,2,0
21433,STG219019-1,148,DTSA,chervera@insecap.cl,19/11/2024,1167400,1167400,2,0
21523,CAL219023-1,227,KONECRANES,kriquelme@insecap.cl,18/11/2024,450000,450000,2,0
