idComercializacion,EstadoComercializacion,Fecha
20579,1,08/10/2024
20599,0,03/10/2024
20599,1,22/10/2024
20578,0,02/10/2024
20578,2,02/12/2024
20591,0,02/10/2024
20591,1,26/11/2024
20585,0,02/10/2024
20585,1,11/03/2025
20592,0,02/10/2024
20592,1,21/10/2024
20586,0,02/10/2024
20586,1,09/04/2025
20588,0,02/10/2024
20588,1,09/04/2025
20590,0,02/10/2024
20590,1,17/10/2024
20589,0,02/10/2024
20589,1,09/04/2025
20595,0,03/10/2024
20595,1,10/12/2024
20594,0,03/10/2024
20594,1,28/11/2024
20610,0,03/10/2024
20610,1,17/12/2024
20610,1,17/12/2024
20610,3,21/11/2024
20598,0,03/10/2024
20598,1,28/11/2024
20596,0,03/10/2024
20596,1,13/03/2025
20617,0,03/10/2024
20617,1,30/12/2024
20622,0,03/10/2024
20622,1,31/12/2024
20622,1,31/12/2024
20618,0,03/10/2024
20618,1,25/11/2024
20623,0,03/10/2024
20623,1,10/12/2024
20607,0,03/10/2024
20607,1,21/10/2024
20602,0,03/10/2024
20602,1,17/10/2024
20600,0,03/10/2024
20600,1,14/10/2024
20671,0,07/10/2024
20671,1,30/12/2024
20671,3,08/11/2024
20612,0,03/10/2024
20612,1,24/10/2024
20611,0,03/10/2024
20611,1,07/11/2024
20613,0,03/10/2024
20613,1,13/03/2025
20614,0,03/10/2024
20614,1,11/11/2024
20679,0,08/10/2024
20679,1,21/10/2024
20680,0,08/10/2024
20680,1,21/10/2024
20744,0,09/10/2024
20744,1,17/10/2024
20657,0,07/10/2024
20657,1,29/11/2024
20629,0,04/10/2024
20629,2,04/10/2024
20681,0,08/10/2024
20681,1,22/10/2024
20672,0,07/10/2024
20672,1,22/10/2024
20683,0,08/10/2024
20683,1,21/10/2024
20626,0,04/10/2024
20626,1,13/03/2025
20627,0,04/10/2024
20627,1,09/04/2025
20628,0,04/10/2024
20628,1,09/04/2025
20647,0,04/10/2024
20647,1,22/10/2024
20648,0,04/10/2024
20648,1,22/10/2024
20659,0,07/10/2024
20659,1,26/11/2024
20632,0,04/10/2024
20632,1,02/12/2024
20631,0,04/10/2024
20631,1,02/12/2024
20649,0,04/10/2024
20649,1,22/10/2024
20650,0,04/10/2024
20650,1,04/11/2024
20655,0,04/10/2024
20655,1,22/10/2024
20654,0,04/10/2024
20654,1,22/10/2024
20653,0,04/10/2024
20653,1,07/11/2024
20652,0,04/10/2024
20652,1,22/10/2024
20651,0,04/10/2024
20651,1,22/10/2024
20902,0,17/10/2024
20902,1,25/11/2024
20635,0,04/10/2024
20635,1,07/10/2024
20973,0,22/10/2024
20973,1,28/10/2024
20640,0,04/10/2024
20640,1,28/11/2024
20639,0,04/10/2024
20639,1,28/11/2024
20634,0,04/10/2024
20634,1,13/11/2024
20637,0,04/10/2024
20637,1,21/10/2024
20638,0,04/10/2024
20638,1,28/11/2024
20638,1,28/11/2024
20641,0,04/10/2024
20641,1,28/11/2024
20642,0,04/10/2024
20642,1,28/11/2024
20643,0,04/10/2024
20643,1,20/11/2024
20644,0,04/10/2024
20644,1,20/11/2024
20645,0,04/10/2024
20645,1,20/11/2024
20646,0,04/10/2024
20646,1,20/11/2024
21478,0,15/11/2024
21478,1,10/02/2025
21478,3,17/12/2024
20658,0,07/10/2024
20658,1,21/10/2024
20797,0,11/10/2024
20797,1,17/10/2024
20682,0,08/10/2024
20682,1,11/11/2024
20660,0,07/10/2024
20660,1,13/03/2025
20708,0,08/10/2024
20708,1,04/11/2024
20735,0,09/10/2024
20735,2,10/10/2024
20730,0,09/10/2024
20730,1,28/11/2024
20731,0,09/10/2024
20731,1,28/11/2024
20740,0,09/10/2024
20740,1,29/11/2024
20666,0,07/10/2024
20666,1,22/10/2024
20733,0,09/10/2024
20733,1,28/11/2024
20662,0,07/10/2024
20662,1,29/11/2024
20732,0,09/10/2024
20732,1,28/11/2024
20734,0,09/10/2024
20734,1,28/11/2024
20739,0,09/10/2024
20739,1,29/11/2024
20739,1,29/11/2024
20736,0,09/10/2024
20736,1,28/11/2024
20738,0,09/10/2024
20738,1,28/11/2024
20663,0,07/10/2024
20663,1,07/11/2024
20664,0,07/10/2024
20664,1,07/11/2024
20665,0,07/10/2024
20665,1,07/11/2024
20667,0,07/10/2024
20667,1,17/12/2024
20676,0,07/10/2024
20676,1,31/12/2024
20676,3,06/11/2024
20675,0,07/10/2024
20675,1,31/12/2024
20675,3,19/11/2024
20997,0,23/10/2024
20997,1,06/11/2024
20674,0,07/10/2024
20674,1,08/10/2024
20673,0,07/10/2024
20673,1,08/10/2024
20668,0,07/10/2024
20668,1,17/12/2024
20669,0,07/10/2024
20669,2,19/11/2024
20777,0,10/10/2024
20777,1,23/10/2024
20702,0,08/10/2024
20702,1,04/11/2024
20703,0,08/10/2024
20703,1,04/11/2024
20701,0,08/10/2024
20701,1,04/11/2024
20704,0,08/10/2024
20704,1,04/11/2024
20710,0,08/10/2024
20710,1,09/12/2024
20678,0,08/10/2024
20678,1,22/11/2024
20677,0,08/10/2024
20677,1,22/11/2024
20707,0,08/10/2024
20707,1,18/10/2024
20706,0,08/10/2024
20706,1,18/10/2024
20692,0,08/10/2024
20692,1,02/12/2024
20692,3,29/10/2024
20693,0,08/10/2024
20693,1,04/11/2024
20693,3,21/10/2024
20705,0,08/10/2024
20705,1,29/10/2024
20891,0,16/10/2024
20891,1,10/12/2024
20891,3,21/11/2024
20890,0,16/10/2024
20890,1,29/11/2024
20684,0,08/10/2024
20684,2,02/12/2024
20685,0,08/10/2024
20685,2,02/12/2024
20686,0,08/10/2024
20686,1,04/11/2024
20690,0,08/10/2024
20690,1,21/10/2024
20689,0,08/10/2024
20689,1,13/11/2024
20698,0,08/10/2024
20698,1,07/11/2024
20697,0,08/10/2024
20697,1,07/11/2024
20696,0,08/10/2024
20696,1,07/11/2024
20695,0,08/10/2024
20695,1,07/11/2024
20694,0,08/10/2024
20694,1,07/11/2024
20753,0,09/10/2024
20753,2,06/11/2024
20699,0,08/10/2024
20699,1,13/03/2025
21244,0,06/11/2024
21244,1,26/11/2024
20893,0,17/10/2024
20893,1,06/11/2024
20700,0,08/10/2024
20700,1,04/11/2024
20867,0,15/10/2024
20867,6,13/11/2024
20711,0,08/10/2024
20711,1,15/10/2024
20712,0,08/10/2024
20712,1,28/11/2024
20715,0,08/10/2024
20715,1,08/10/2024
21003,0,23/10/2024
21003,1,28/10/2024
20714,0,08/10/2024
20714,1,08/10/2024
20713,0,08/10/2024
20713,1,23/10/2024
20741,0,09/10/2024
20741,1,02/12/2024
20742,0,09/10/2024
20742,1,02/12/2024
20716,0,08/10/2024
20716,1,05/11/2024
20717,0,08/10/2024
20717,1,03/12/2024
20717,3,18/11/2024
20718,0,08/10/2024
20718,1,03/12/2024
20718,3,18/11/2024
20872,0,16/10/2024
20872,1,28/10/2024
20720,0,09/10/2024
20720,1,22/10/2024
20837,0,14/10/2024
20837,1,28/10/2024
20796,0,11/10/2024
20796,1,21/10/2024
20721,0,09/10/2024
20721,1,28/11/2024
20721,1,28/11/2024
20722,0,09/10/2024
20722,2,14/10/2024
20723,0,09/10/2024
20723,1,28/11/2024
20776,0,10/10/2024
20776,1,29/11/2024
20724,0,09/10/2024
20724,1,13/03/2025
20725,0,09/10/2024
20725,1,04/11/2024
20748,0,09/10/2024
20748,1,28/10/2024
20749,0,09/10/2024
20749,1,25/10/2024
20750,0,09/10/2024
20750,1,25/10/2024
20751,0,09/10/2024
20751,1,25/10/2024
20752,0,09/10/2024
20752,1,25/10/2024
20789,0,10/10/2024
20789,1,21/10/2024
21108,0,29/10/2024
21108,1,13/11/2024
20727,0,09/10/2024
20727,1,09/04/2025
20728,0,09/10/2024
20728,1,07/11/2024
20737,0,09/10/2024
20743,0,09/10/2024
20743,1,10/10/2024
21024,0,24/10/2024
21024,1,29/11/2024
21024,1,29/11/2024
20895,0,17/10/2024
20895,1,27/11/2024
20754,0,09/10/2024
20754,1,20/11/2024
20754,3,12/11/2024
20746,0,09/10/2024
20746,1,14/11/2024
20745,0,09/10/2024
20745,1,17/10/2024
20991,0,22/10/2024
20991,1,23/12/2024
21107,0,29/10/2024
21107,1,10/12/2024
21107,3,13/11/2024
21259,0,06/11/2024
21259,1,12/12/2024
21094,0,28/10/2024
21094,1,08/11/2024
20830,0,14/10/2024
20830,1,07/02/2025
20830,3,24/12/2024
20830,3,24/12/2024
20804,0,11/10/2024
20804,1,08/11/2024
20806,0,11/10/2024
20806,1,08/11/2024
20760,0,10/10/2024
20760,1,16/10/2024
20770,0,10/10/2024
20770,1,17/10/2024
20755,0,09/10/2024
20755,1,15/10/2024
20756,0,09/10/2024
20756,1,02/12/2024
20757,0,09/10/2024
20757,1,02/12/2024
20761,0,10/10/2024
20761,1,04/12/2024
20762,0,10/10/2024
20762,1,04/12/2024
20778,0,10/10/2024
20778,1,15/10/2024
20758,0,09/10/2024
20758,1,10/10/2024
20766,0,10/10/2024
20766,1,29/10/2024
20766,3,22/10/2024
20767,0,10/10/2024
20767,1,29/10/2024
20767,3,22/10/2024
20764,0,10/10/2024
20764,1,15/11/2024
20785,0,10/10/2024
20785,1,02/12/2024
20765,0,10/10/2024
20765,1,09/04/2025
20768,0,10/10/2024
20768,1,09/04/2025
20769,0,10/10/2024
20769,1,09/04/2025
20771,0,10/10/2024
20771,1,09/04/2025
20772,0,10/10/2024
20772,1,09/04/2025
20787,0,10/10/2024
20787,1,18/10/2024
20788,0,10/10/2024
20788,1,18/10/2024
20773,0,10/10/2024
20773,1,29/11/2024
20774,0,10/10/2024
20774,1,09/04/2025
20775,0,10/10/2024
20775,0,18/11/2024
20775,1,18/11/2024
20775,1,03/12/2024
20775,3,18/11/2024
20782,0,10/10/2024
20782,1,04/11/2024
20780,0,10/10/2024
20780,1,04/11/2024
20784,0,10/10/2024
20784,1,15/10/2024
20783,0,10/10/2024
20783,1,13/03/2025
20829,0,14/10/2024
20829,1,12/11/2024
20786,0,10/10/2024
20786,1,13/03/2025
20786,1,13/03/2025
20790,0,10/10/2024
20790,1,13/03/2025
20896,0,17/10/2024
20896,0,19/12/2024
20896,1,18/12/2024
20896,1,13/01/2025
20896,3,19/12/2024
20791,0,10/10/2024
20791,1,13/03/2025
20792,0,10/10/2024
20792,1,22/10/2024
20798,0,11/10/2024
20798,1,13/03/2025
20799,0,11/10/2024
20799,1,13/03/2025
20801,0,11/10/2024
20801,1,03/12/2024
20801,3,18/11/2024
20814,0,11/10/2024
20814,1,27/11/2024
20818,0,11/10/2024
20818,1,27/11/2024
20815,0,11/10/2024
20815,1,28/11/2024
20819,0,11/10/2024
20819,1,27/11/2024
20816,0,11/10/2024
20816,1,27/11/2024
20820,0,11/10/2024
20820,1,27/11/2024
20817,0,11/10/2024
20817,2,02/12/2024
20821,0,11/10/2024
20821,2,23/10/2024
20803,0,11/10/2024
20803,1,08/11/2024
20802,0,11/10/2024
20802,1,27/12/2024
20809,0,11/10/2024
20809,1,11/12/2024
20805,0,11/10/2024
20805,1,02/12/2024
20805,3,29/11/2024
20808,0,11/10/2024
20808,1,16/10/2024
20812,0,11/10/2024
20812,1,27/11/2024
20811,0,11/10/2024
20811,1,21/10/2024
20813,0,11/10/2024
20813,1,27/11/2024
20822,0,11/10/2024
20822,1,09/04/2025
20823,0,11/10/2024
20823,1,09/04/2025
20825,0,12/10/2024
20825,0,11/11/2024
20825,1,08/11/2024
20825,1,14/11/2024
20826,0,12/10/2024
20826,1,09/04/2025
20827,0,12/10/2024
20827,1,09/04/2025
20828,0,13/10/2024
20828,1,09/04/2025
21047,0,24/10/2024
21047,1,28/10/2024
20886,0,16/10/2024
20886,1,04/11/2024
20869,0,16/10/2024
20869,2,16/10/2024
20869,2,16/10/2024
20853,0,15/10/2024
20853,1,30/10/2024
20832,0,14/10/2024
20832,1,25/10/2024
20836,0,14/10/2024
20836,1,22/10/2024
20839,0,14/10/2024
20839,1,04/11/2024
20833,0,14/10/2024
20833,1,17/12/2024
20834,0,14/10/2024
20834,1,09/01/2025
20835,0,14/10/2024
20835,1,09/01/2025
20846,0,14/10/2024
20846,1,09/04/2025
20847,0,14/10/2024
20847,1,09/04/2025
20838,0,14/10/2024
20838,1,04/11/2024
20874,0,16/10/2024
20874,1,28/10/2024
20840,0,14/10/2024
20840,1,29/11/2024
20841,0,14/10/2024
20841,1,29/11/2024
20842,0,14/10/2024
20842,1,29/11/2024
20843,0,14/10/2024
20843,1,29/11/2024
20925,0,17/10/2024
20925,1,02/12/2024
20844,0,14/10/2024
20844,1,04/11/2024
20845,0,14/10/2024
20845,1,26/11/2024
20879,0,16/10/2024
20879,1,26/11/2024
20848,0,14/10/2024
20848,1,13/03/2025
21243,0,06/11/2024
21243,1,26/11/2024
21083,0,28/10/2024
21083,1,20/11/2024
20859,0,15/10/2024
20859,1,04/11/2024
21378,0,12/11/2024
21378,1,29/11/2024
20851,0,15/10/2024
20851,1,13/03/2025
20999,0,23/10/2024
20999,1,20/11/2024
20894,0,17/10/2024
20894,1,24/10/2024
20852,0,15/10/2024
20852,1,29/10/2024
20858,0,15/10/2024
20858,1,22/10/2024
20951,0,19/10/2024
20951,1,28/10/2024
20854,0,15/10/2024
20854,1,07/11/2024
20855,0,15/10/2024
20855,1,26/11/2024
21027,0,24/10/2024
21027,1,05/11/2024
21028,0,24/10/2024
21028,1,27/11/2024
21947,0,09/12/2024
21947,1,20/01/2025
21888,0,05/12/2024
21888,1,20/01/2025
20860,0,15/10/2024
20860,1,04/11/2024
20862,0,15/10/2024
20862,1,04/11/2024
20861,0,15/10/2024
20861,1,08/11/2024
20863,0,15/10/2024
20863,1,26/11/2024
20892,0,17/10/2024
20892,1,26/11/2024
20892,1,26/11/2024
20865,0,15/10/2024
20865,1,21/10/2024
20866,0,15/10/2024
20866,1,28/10/2024
21540,0,19/11/2024
21540,1,24/12/2024
21540,3,16/12/2024
21013,0,23/10/2024
21013,1,20/12/2024
20954,0,21/10/2024
20954,1,04/12/2024
20868,0,16/10/2024
20868,1,05/11/2024
20882,0,16/10/2024
20882,1,28/10/2024
21275,0,07/11/2024
21275,6,08/11/2024
20871,0,16/10/2024
20871,1,03/01/2025
20952,0,21/10/2024
20952,1,30/10/2024
20953,0,21/10/2024
20953,1,10/12/2024
20959,0,21/10/2024
20959,1,28/10/2024
20873,0,16/10/2024
20873,1,09/04/2025
20875,0,16/10/2024
20875,1,21/10/2024
20876,0,16/10/2024
20876,1,21/10/2024
20877,0,16/10/2024
20877,1,21/10/2024
20878,0,16/10/2024
20878,1,21/10/2024
20881,0,16/10/2024
20881,2,17/10/2024
20988,0,22/10/2024
20988,1,26/11/2024
20888,0,16/10/2024
20888,1,04/11/2024
21282,0,07/11/2024
21282,1,14/01/2025
21282,3,01/12/2024
20883,0,16/10/2024
20883,1,09/04/2025
20884,0,16/10/2024
20884,1,09/04/2025
20885,0,16/10/2024
20885,1,09/04/2025
20887,0,16/10/2024
20887,1,21/10/2024
20889,0,16/10/2024
20889,1,07/04/2025
20901,0,17/10/2024
20901,1,18/11/2024
20907,0,17/10/2024
20907,1,03/12/2024
21283,0,07/11/2024
21283,2,10/12/2024
20976,0,22/10/2024
20976,1,12/11/2024
20934,0,18/10/2024
20934,1,04/11/2024
20933,0,18/10/2024
20933,1,17/12/2024
20974,0,22/10/2024
20974,1,28/10/2024
20975,0,22/10/2024
20975,1,28/10/2024
20898,0,17/10/2024
20898,1,29/11/2024
20898,1,29/11/2024
20899,0,17/10/2024
20899,1,29/11/2024
20900,0,17/10/2024
20900,1,09/04/2025
20906,0,17/10/2024
20906,1,26/11/2024
20905,0,17/10/2024
20905,1,05/11/2024
21095,0,28/10/2024
21095,1,13/11/2024
21096,0,28/10/2024
21096,1,13/11/2024
21097,0,28/10/2024
21097,1,13/11/2024
21051,0,25/10/2024
21051,1,20/11/2024
20904,0,17/10/2024
20904,1,13/03/2025
21086,0,28/10/2024
21086,1,15/11/2024
20920,0,17/10/2024
20920,1,18/12/2024
20987,0,22/10/2024
20987,1,02/12/2024
20910,0,17/10/2024
20910,2,18/10/2024
20909,0,17/10/2024
20909,1,03/01/2025
20930,0,17/10/2024
20930,1,29/10/2024
20922,0,17/10/2024
20922,1,15/11/2024
20923,0,17/10/2024
20923,1,15/11/2024
20911,0,17/10/2024
20911,1,09/04/2025
20912,0,17/10/2024
20912,1,09/04/2025
20914,0,17/10/2024
20914,1,09/04/2025
20913,0,17/10/2024
20913,1,25/11/2024
20913,1,25/11/2024
20935,0,18/10/2024
20935,2,23/10/2024
20916,0,17/10/2024
20916,1,28/10/2024
20917,0,17/10/2024
20917,2,28/11/2024
20918,0,17/10/2024
20918,1,14/11/2024
21207,0,05/11/2024
21207,2,16/11/2024
21353,0,11/11/2024
21353,0,18/11/2024
21353,1,28/11/2024
21353,6,15/11/2024
20931,0,18/10/2024
20931,1,03/01/2025
20932,0,18/10/2024
20932,1,23/12/2024
20919,0,17/10/2024
20919,2,18/12/2024
20938,0,18/10/2024
20938,1,15/11/2024
20926,0,17/10/2024
20926,1,06/11/2024
20927,0,17/10/2024
20927,1,08/11/2024
20928,0,17/10/2024
20928,1,08/11/2024
20940,0,18/10/2024
20940,1,02/12/2024
20929,0,17/10/2024
20929,1,29/11/2024
20936,0,18/10/2024
20936,1,22/11/2024
21270,0,06/11/2024
21270,1,31/01/2025
21270,3,26/12/2024
20937,0,18/10/2024
20937,1,04/11/2024
21020,0,23/10/2024
21020,1,17/12/2024
21020,3,02/12/2024
20939,0,18/10/2024
20939,1,20/11/2024
20941,0,18/10/2024
20941,1,07/11/2024
20942,0,18/10/2024
20942,1,07/11/2024
20943,0,18/10/2024
20943,1,07/11/2024
21180,0,04/11/2024
21180,1,19/12/2024
20944,0,18/10/2024
20944,1,07/11/2024
20945,0,18/10/2024
20945,1,07/11/2024
20948,0,18/10/2024
20948,1,31/12/2024
20948,3,13/11/2024
20947,0,18/10/2024
20947,1,31/12/2024
20947,3,29/10/2024
20949,0,18/10/2024
20949,1,11/11/2024
20950,0,18/10/2024
20950,1,11/11/2024
21034,0,24/10/2024
21034,1,28/10/2024
21103,0,28/10/2024
21103,1,13/11/2024
20992,0,22/10/2024
20992,1,03/12/2024
21104,0,28/10/2024
21104,1,17/12/2024
21121,0,29/10/2024
21121,1,03/12/2024
20960,0,21/10/2024
20960,1,29/11/2024
20957,0,21/10/2024
20957,1,29/11/2024
20957,1,29/11/2024
20958,0,21/10/2024
20958,2,25/10/2024
21033,0,24/10/2024
21033,1,09/12/2024
20977,0,22/10/2024
20977,1,04/11/2024
20971,0,21/10/2024
20971,1,09/01/2025
21008,0,23/10/2024
21008,1,13/01/2025
21008,3,20/12/2024
20983,0,22/10/2024
20983,1,13/01/2025
20983,3,25/11/2024
20961,0,21/10/2024
20961,1,05/11/2024
20984,0,22/10/2024
20984,1,13/01/2025
20984,3,25/11/2024
20986,0,22/10/2024
20986,1,13/01/2025
20986,3,25/11/2024
20962,0,21/10/2024
20962,1,14/11/2024
20963,0,21/10/2024
20963,1,13/03/2025
20964,0,21/10/2024
20964,1,13/03/2025
20965,0,21/10/2024
20965,1,13/03/2025
20966,0,21/10/2024
20966,1,13/03/2025
20967,0,21/10/2024
20967,1,13/03/2025
20968,0,21/10/2024
20968,1,09/04/2025
20969,0,21/10/2024
20969,1,09/04/2025
20970,0,21/10/2024
20970,1,09/04/2025
20972,0,21/10/2024
20972,1,09/04/2025
20996,0,22/10/2024
20996,1,12/12/2024
20995,0,22/10/2024
20995,1,20/12/2024
20989,0,22/10/2024
20989,1,19/11/2024
20985,0,22/10/2024
20985,1,18/12/2024
20982,0,22/10/2024
20982,1,11/11/2024
20981,0,22/10/2024
20981,1,11/11/2024
20980,0,22/10/2024
20980,1,11/11/2024
20979,0,22/10/2024
20979,1,11/11/2024
20978,0,22/10/2024
20978,1,11/11/2024
21000,0,23/10/2024
21000,1,25/11/2024
20990,0,22/10/2024
20990,1,11/11/2024
21035,0,24/10/2024
21035,1,29/10/2024
20998,0,23/10/2024
20998,1,28/10/2024
21009,0,23/10/2024
21009,1,11/11/2024
21010,0,23/10/2024
21010,1,11/11/2024
21007,0,23/10/2024
21007,1,11/11/2024
21011,0,23/10/2024
21011,1,11/11/2024
21006,0,23/10/2024
21006,1,11/11/2024
21012,0,23/10/2024
21012,1,11/11/2024
20993,0,22/10/2024
20993,1,13/03/2025
20994,0,22/10/2024
20994,1,13/03/2025
21281,0,07/11/2024
21281,1,06/01/2025
21395,0,13/11/2024
21395,1,02/12/2024
21159,0,30/10/2024
21159,1,13/11/2024
21068,0,25/10/2024
21068,1,12/12/2024
21068,3,04/12/2024
21015,0,23/10/2024
21015,1,14/02/2025
21058,0,25/10/2024
21058,1,07/03/2025
21001,0,23/10/2024
21001,1,09/04/2025
21002,0,23/10/2024
21002,1,27/11/2024
21004,0,23/10/2024
21004,1,09/04/2025
21005,0,23/10/2024
21005,1,09/04/2025
21019,0,23/10/2024
21019,0,06/11/2024
21019,2,11/11/2024
21019,6,29/10/2024
21021,0,23/10/2024
21021,0,21/01/2025
21021,1,14/01/2025
21021,1,14/01/2025
21021,1,24/01/2025
21021,3,21/01/2025
21014,0,23/10/2024
21014,1,04/11/2024
21016,0,23/10/2024
21016,1,24/10/2024
21017,0,23/10/2024
21017,1,24/10/2024
21017,1,24/10/2024
21018,0,23/10/2024
21018,1,04/02/2025
21018,3,24/01/2025
21022,0,23/10/2024
21022,1,25/11/2024
21151,0,30/10/2024
21151,1,25/11/2024
21497,0,15/11/2024
21497,1,24/12/2024
21497,3,29/11/2024
21023,0,24/10/2024
21023,1,03/12/2024
21023,1,03/12/2024
21026,0,24/10/2024
21026,0,19/11/2024
21026,1,20/12/2024
21026,6,24/10/2024
21025,0,24/10/2024
21025,1,03/01/2025
21031,0,24/10/2024
21031,1,04/11/2024
21030,0,24/10/2024
21030,1,15/11/2024
21029,0,24/10/2024
21029,1,05/11/2024
21029,1,05/11/2024
21308,0,07/11/2024
21308,1,02/12/2024
21309,0,07/11/2024
21309,1,20/11/2024
21127,0,29/10/2024
21127,1,04/12/2024
21032,0,24/10/2024
21032,1,24/10/2024
21129,0,29/10/2024
21129,1,04/12/2024
21231,0,05/11/2024
21231,1,13/11/2024
21844,0,03/12/2024
21844,1,19/12/2024
21041,0,24/10/2024
21041,1,28/10/2024
21042,0,24/10/2024
21042,1,11/11/2024
21043,0,24/10/2024
21043,1,11/11/2024
21044,0,24/10/2024
21044,1,11/11/2024
21045,0,24/10/2024
21045,1,11/11/2024
21040,0,24/10/2024
21040,1,11/11/2024
21039,0,24/10/2024
21039,1,11/11/2024
21038,0,24/10/2024
21038,1,11/11/2024
21864,0,04/12/2024
21864,1,12/12/2024
21072,0,28/10/2024
21072,1,15/11/2024
21145,0,29/10/2024
21145,1,13/11/2024
21082,0,28/10/2024
21082,0,25/11/2024
21082,1,23/11/2024
21082,1,25/11/2024
21081,0,28/10/2024
21081,1,23/11/2024
21079,0,28/10/2024
21079,1,23/11/2024
21078,0,28/10/2024
21078,1,23/11/2024
21077,0,28/10/2024
21077,1,23/11/2024
21037,0,24/10/2024
21037,1,20/12/2024
21037,3,21/11/2024
21179,0,04/11/2024
21179,1,13/11/2024
21557,0,20/11/2024
21557,1,06/01/2025
21076,0,28/10/2024
21076,1,25/11/2024
21092,0,28/10/2024
21092,1,10/12/2024
21046,0,24/10/2024
21046,1,07/11/2024
21048,0,25/10/2024
21048,1,27/11/2024
21049,0,25/10/2024
21049,1,26/11/2024
21050,0,25/10/2024
21050,1,26/11/2024
21052,0,25/10/2024
21052,1,29/11/2024
21163,0,30/10/2024
21163,1,06/11/2024
21053,0,25/10/2024
21053,1,29/11/2024
21311,0,07/11/2024
21311,1,17/12/2024
21311,3,03/12/2024
21056,0,25/10/2024
21056,1,04/11/2024
21055,0,25/10/2024
21055,1,04/11/2024
21054,0,25/10/2024
21054,1,04/11/2024
21054,1,04/11/2024
21057,0,25/10/2024
21057,1,04/11/2024
21060,0,25/10/2024
21060,1,09/04/2025
21061,0,25/10/2024
21061,1,09/04/2025
21063,0,25/10/2024
21063,1,09/04/2025
21062,0,25/10/2024
21062,1,09/04/2025
21064,0,25/10/2024
21064,1,09/04/2025
21065,0,25/10/2024
21065,1,28/11/2024
21066,0,25/10/2024
21066,1,29/11/2024
21067,0,25/10/2024
21067,1,29/11/2024
21070,0,25/10/2024
21070,1,15/11/2024
21069,0,25/10/2024
21069,1,04/11/2024
21071,0,25/10/2024
21071,1,15/11/2024
21520,0,18/11/2024
21520,1,03/12/2024
21073,0,28/10/2024
21073,1,15/11/2024
21075,0,28/10/2024
21075,1,14/11/2024
21102,0,28/10/2024
21102,1,26/11/2024
21088,0,28/10/2024
21088,1,19/11/2024
21084,0,28/10/2024
21084,1,07/11/2024
21085,0,28/10/2024
21085,1,07/11/2024
21826,0,02/12/2024
21826,1,23/12/2024
21162,0,30/10/2024
21162,1,11/11/2024
21138,0,29/10/2024
21138,1,12/12/2024
21101,0,28/10/2024
21101,1,03/12/2024
21091,0,28/10/2024
21091,1,07/11/2024
21113,0,29/10/2024
21113,1,04/11/2024
21183,0,04/11/2024
21183,1,14/11/2024
21093,0,28/10/2024
21093,1,28/10/2024
21109,0,29/10/2024
21109,1,06/11/2024
21154,0,30/10/2024
21154,1,18/12/2024
21156,0,30/10/2024
21156,1,18/12/2024
21158,0,30/10/2024
21158,1,18/12/2024
21099,0,28/10/2024
21099,1,29/11/2024
21100,0,28/10/2024
21100,1,26/11/2024
21164,0,30/10/2024
21164,1,03/12/2024
21164,1,03/12/2024
21165,0,30/10/2024
21165,1,03/12/2024
21166,0,30/10/2024
21166,1,03/12/2024
21105,0,28/10/2024
21105,1,08/11/2024
21106,0,28/10/2024
21106,1,08/11/2024
21110,0,29/10/2024
21110,1,03/12/2024
21112,0,29/10/2024
21112,1,13/03/2025
21114,0,29/10/2024
21114,1,09/04/2025
21115,0,29/10/2024
21115,1,09/04/2025
21116,0,29/10/2024
21116,1,09/04/2025
21117,0,29/10/2024
21117,1,09/04/2025
21125,0,29/10/2024
21125,0,13/11/2024
21125,1,12/11/2024
21125,1,13/11/2024
21118,0,29/10/2024
21118,1,09/04/2025
21119,0,29/10/2024
21119,1,13/03/2025
21120,0,29/10/2024
21120,1,18/11/2024
21136,0,29/10/2024
21136,1,07/11/2024
21139,0,29/10/2024
21139,1,07/11/2024
21123,0,29/10/2024
21123,1,18/11/2024
21140,0,29/10/2024
21140,1,07/11/2024
21141,0,29/10/2024
21141,1,07/11/2024
21143,0,29/10/2024
21143,1,07/11/2024
21144,0,29/10/2024
21144,1,07/11/2024
21124,0,29/10/2024
21124,1,21/11/2024
21142,0,29/10/2024
21142,1,29/11/2024
21126,0,29/10/2024
21126,1,29/11/2024
21128,0,29/10/2024
21128,1,29/11/2024
21131,0,29/10/2024
21131,1,29/11/2024
21130,0,29/10/2024
21130,1,29/11/2024
21132,0,29/10/2024
21132,1,06/03/2025
21133,0,29/10/2024
21133,1,06/03/2025
21134,0,29/10/2024
21134,1,13/03/2025
21135,0,29/10/2024
21135,1,13/03/2025
21169,0,30/10/2024
21169,1,29/11/2024
21137,0,29/10/2024
21137,1,06/03/2025
21184,0,04/11/2024
21184,1,19/11/2024
21185,0,04/11/2024
21185,1,19/11/2024
21186,0,04/11/2024
21186,1,19/11/2024
21146,0,29/10/2024
21146,1,27/01/2025
21147,0,29/10/2024
21147,1,07/04/2025
21148,0,29/10/2024
21148,1,07/04/2025
21149,0,29/10/2024
21149,1,07/04/2025
21150,0,29/10/2024
21150,1,07/04/2025
21190,0,04/11/2024
21190,1,07/11/2024
21219,0,05/11/2024
21219,1,02/12/2024
21155,0,30/10/2024
21155,1,08/01/2025
21171,0,30/10/2024
21171,1,09/01/2025
21157,0,30/10/2024
21157,1,10/12/2024
